NAME                     INSTALLED                         FIXED-IN                                    TYPE    VULNERABILITY        SEVERITY   
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21980       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21977       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21976       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21972       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21966       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21963       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21962       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21955       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21953       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21950       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21947       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21946       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21945       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21940       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21935       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21933       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21929       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21920       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21919       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21917       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21913       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21912       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21911       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21887       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21883       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21882       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21881       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21880       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21879       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21878       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21877       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21876       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21875       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21874       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21873       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21872       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21871       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21870       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21869       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21868       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21867       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21866       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21865       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21864       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21863       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21840       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2023-21836       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-39410       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-39408       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-39403       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-39402       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-39400       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21641       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21640       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21638       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21637       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21635       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21633       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21632       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21625       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21617       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21611       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21608       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21607       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21605       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21604       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21600       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21599       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21595       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21594       Medium      
libmysqlclient18         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21592       Medium      
